year,month,date,ndvi_mean,ndvi_std,evi_mean,evi_std,n_images
2003,12,2003-12-15,0.6749957762830321,0.14276870100952685,0.40781264956022156,0.10395190385647586,2
2004,1,2004-01-15,0.6355000080025841,0.15472642545067278,0.3771994474149951,0.11820475546313862,2
2004,2,2004-02-15,0.623698042803862,0.15673959137937515,0.349195952607867,0.1103154843074455,2
2004,3,2004-03-15,0.5461080811722204,0.1580436952480726,0.37434681647513646,0.13034930519923082,2
2004,4,2004-04-15,0.6515994522299505,0.1073830217586201,0.3879836536871008,0.09026941174447586,2
2004,5,2004-05-15,0.7149085976355266,0.07898388328387115,0.4380357433805428,0.06323850957089482,2
2004,6,2004-06-15,0.6584779386420196,0.11195399433049005,0.3891440126517374,0.07836230363550248,2
2004,7,2004-07-15,0.5633905510275687,0.1354652360558229,0.3293789942314384,0.09039472226700236,2
2004,8,2004-08-15,0.5124592459834886,0.16262459986371236,0.28107659120244366,0.09140461824836228,2
2004,9,2004-09-15,0.49296288850335573,0.16516283349916072,0.2815023317619807,0.10460030633577719,2
2004,10,2004-10-15,0.5000307245170427,0.1580426506972835,0.2884288118998794,0.10545279838140027,2
2004,11,2004-11-15,0.6823762327135651,0.15462793924594478,0.4112956340361683,0.12280480411913706,1
2004,12,2004-12-15,0.6872579072931482,0.1434779038015263,0.4174806391832854,0.11315241178731351,2
2005,1,2005-01-15,0.6299043833809357,0.1584334802599482,0.37590984153929946,0.11715554445235998,2
2005,2,2005-02-15,0.5721116998805783,0.16783539635874772,0.34155406666629623,0.12566049537805912,2
2005,3,2005-03-15,0.5549646049280219,0.17299970708681287,0.31750026393683944,0.11769344305547269,2
2005,4,2005-04-15,0.6231025237760882,0.13168122520429004,0.3564332819164242,0.09985960061975936,2
2005,5,2005-05-15,0.6484896784684956,0.12486012197984767,0.42863781854297894,0.0957656637871279,2
2005,6,2005-06-15,0.6989599282419213,0.08676434241793014,0.4400733585325357,0.06924594006820085,2
2005,7,2005-07-15,0.4621965855872374,0.2028249148754351,0.2920596918737777,0.11081505834599072,2
2005,8,2005-08-15,0.532974292087362,0.14420035917620064,0.31700507151685625,0.09898197135336086,2
2005,9,2005-09-15,0.5230945844199688,0.16759958287011326,0.33082510369374873,0.12388972087137765,2
2005,10,2005-10-15,0.5695694313418717,0.18969592708606295,0.30401387069588465,0.12178148996308767,1
2005,11,2005-11-15,0.5787320434402379,0.16026701226939644,0.356292310217228,0.1205791377248217,2
2005,12,2005-12-15,0.6019394002638928,0.18389701038236214,0.33864951122984216,0.12496030597951405,2
2006,1,2006-01-15,0.5448096208747922,0.18831432799943212,0.28728085152931754,0.12205106848748003,2
2006,2,2006-02-15,0.47342779028793297,0.17877527833286908,0.2720169607503996,0.11711947738914263,2
2006,3,2006-03-15,0.5816740374214563,0.14783755958800782,0.3285791692544237,0.0936373675327914,2
2006,4,2006-04-15,0.6146248055353386,0.1354616681228155,0.39237157589511135,0.10456337872627035,2
2006,5,2006-05-15,0.7014634695616616,0.09394302477718296,0.4320427934305687,0.07665794383441295,2
2006,6,2006-06-15,0.6391795561160967,0.12730783433349727,0.3807795950138191,0.08864111497092174,2
2006,7,2006-07-15,0.4548497171431782,0.1578345734078005,0.2718084883658139,0.10213147189361506,2
2006,8,2006-08-15,0.48971671043039106,0.15534599892848788,0.2869260148011396,0.09474675367653197,2
2006,9,2006-09-15,0.5297756781183395,0.17641594115008047,0.3211351374051044,0.12397820902007199,2
2006,10,2006-10-15,0.5015294224895059,0.19651733954924192,0.30792567734275156,0.13868305748165158,1
2006,11,2006-11-15,0.561673618204845,0.13540670034034893,0.34857156974958914,0.10540570911695042,2
2006,12,2006-12-15,0.724762466185265,0.09363354455018669,0.46439215046711785,0.09463366717979235,2
2007,1,2007-01-15,0.7361803657218385,0.08286663899314137,0.445372129925559,0.07624895867766596,2
2007,2,2007-02-15,0.6582759304724932,0.13367212643581755,0.39899518454184524,0.10053618224559116,2
2007,3,2007-03-15,0.5862684771583694,0.14868684844347937,0.3580518018206441,0.11574820858236338,2
2007,4,2007-04-15,0.6174515592016838,0.13706197544072732,0.3878890038393219,0.11479569829828014,2
2007,5,2007-05-15,0.6817843748432497,0.11591186764958139,0.42961145259503897,0.08533155979348744,2
2007,6,2007-06-15,0.6881151382149368,0.1221546623340429,0.4207670788985693,0.08805498488346962,2
2007,7,2007-07-15,0.4299332441721894,0.1213384622746091,0.2744793268459448,0.08762101555426129,2
2007,8,2007-08-15,0.6117882310301455,0.1622744711887769,0.3373925346197829,0.10079597604711384,2
2007,9,2007-09-15,0.5885691525341998,0.16901480578959482,0.33038734509834183,0.1196074378146009,2
2007,10,2007-10-15,0.5898057610852452,0.20832142671753368,0.3488118863126046,0.1461292937980202,1
2007,11,2007-11-15,0.6495323482515093,0.164266454871978,0.3757975524686036,0.12385927500538894,2
2007,12,2007-12-15,0.6481196490197605,0.1506370723140268,0.37559269517876953,0.1132358120396623,2
2008,1,2008-01-15,0.6223443523833677,0.15739542915099777,0.3723009782343171,0.11909834730887112,2
2008,2,2008-02-15,0.6013465529307699,0.155382083695787,0.3675613015175816,0.1192138012366021,2
2008,3,2008-03-15,0.5627820396495369,0.16647752352437314,0.326814160473598,0.1283796920340995,2
2008,4,2008-04-15,0.6050910556449417,0.14418495197411058,0.37703005698107056,0.10379468312031521,2
2008,5,2008-05-15,0.5785691792413774,0.1528335996665535,0.3751012684523662,0.11343441366800873,2
2008,6,2008-06-15,0.5994217146958774,0.14953239665344176,0.34262129971508387,0.09454068123733082,2
2008,7,2008-07-15,0.5386354977845563,0.14204844577425982,0.2968271224934978,0.08627022874941588,2
2008,8,2008-08-15,0.42526783339562,0.14116638455352248,0.25468635404170653,0.09873666771980588,2
2008,9,2008-09-15,0.5505398991760796,0.1839996382690516,0.3031749802998633,0.11154226889703896,2
2008,10,2008-10-15,0.5921320142442144,0.18065543738131212,0.3290762773499751,0.11849671130564472,2
2008,11,2008-11-15,0.6662429814060885,0.13053241634915405,0.4104165322245586,0.10091231518916234,1
2008,12,2008-12-15,0.6280619754623218,0.1602550105501158,0.36750190541866995,0.10886767864615171,2
2009,1,2009-01-15,0.5689170951669806,0.1704505457260667,0.31329747240927847,0.10827121132707265,2
2009,2,2009-02-15,0.5357915707680999,0.15649731371965905,0.31756956755327986,0.11432694257405633,2
2009,3,2009-03-15,0.5060810285960221,0.16709530255715105,0.2747628168295066,0.10655143882058853,2
2009,4,2009-04-15,0.5130316351027348,0.1587907566074804,0.3089733855843263,0.11259206039897525,2
2009,5,2009-05-15,0.6658154014673481,0.14418504377068947,0.4071105863920881,0.10919456586196401,2
2009,6,2009-06-15,0.5548901544594109,0.1473971641191588,0.3439268550435617,0.10657434945214268,2
2009,7,2009-07-15,0.564813935204738,0.1780915024549436,0.301089524753825,0.10513559537126271,2
2009,8,2009-08-15,0.4819646877585753,0.1625873305455297,0.27197480844057814,0.10729449869340246,2
2009,9,2009-09-15,0.47343651296858164,0.18351030408849772,0.26340282342780846,0.1173263305984476,2
2009,10,2009-10-15,0.2910342899331455,0.17558838682567662,0.19256449328751263,0.11402024170143263,1
2009,11,2009-11-15,0.6186785839698732,0.15407721660982582,0.38385044010852004,0.1182733984912588,2
2009,12,2009-12-15,0.663806878678943,0.16736783903638505,0.3867810965413932,0.12122851963335807,2
2010,1,2010-01-15,0.6645624963433217,0.13059314270912814,0.40596377849388254,0.10302968087243014,2
2010,2,2010-02-15,0.620083590728992,0.13090112547422075,0.42052389475340884,0.11162284492721194,2
2010,3,2010-03-15,0.629411319599965,0.13991412408919712,0.40862923501248605,0.10785799358301593,2
2010,4,2010-04-15,0.6146812742398803,0.12002839171622984,0.38065810206413075,0.08941982595605619,2
2010,5,2010-05-15,0.6657653045269762,0.1215322432862416,0.4128378116268725,0.09107538497398943,2
2010,6,2010-06-15,0.5341655122351421,0.14560329159265958,0.3584224602474593,0.09388924240235896,2
2010,7,2010-07-15,0.5579891999791698,0.17780861081036334,0.3035474711887906,0.08776561970847739,2
2010,8,2010-08-15,0.5493341687959034,0.15465503636535052,0.2926125021298769,0.09101034905454876,2
2010,9,2010-09-15,0.53078894733784,0.17526454332603983,0.3132740746439918,0.11285745801571571,2
2010,10,2010-10-15,0.5578434585494955,0.18641979636059824,0.32596078723201455,0.13146790076416345,1
2010,11,2010-11-15,0.6051770430228806,0.1492802339263335,0.3437414847307699,0.10904150170689636,2
2010,12,2010-12-15,0.6659112214774009,0.15492250496859972,0.40897710886230265,0.11740721542610284,2
2011,1,2011-01-15,0.616594278450427,0.17816204966648258,0.3595028081788686,0.1220470433668677,2
2011,2,2011-02-15,0.5565792402055487,0.16892092167048156,0.32570960135174576,0.11827940581148286,2
2011,3,2011-03-15,0.5671375681894677,0.15106946559014928,0.3432757746423047,0.10770588827497878,2
2011,4,2011-04-15,0.624457238335661,0.1319096959206357,0.38899791359470287,0.09840946584425375,2
2011,5,2011-05-15,0.5992518562114028,0.13064509494611096,0.38460837636316775,0.09919282693238166,2
2011,6,2011-06-15,0.634825388517717,0.14571773742029343,0.3981319126707659,0.10468526449502093,2
2011,7,2011-07-15,0.47689188138985805,0.12288952930718343,0.28788956365633184,0.08185221719783511,2
2011,8,2011-08-15,0.5001068525939687,0.19765233136683624,0.2864769073953821,0.120300036062397,2
2011,9,2011-09-15,0.5779077051465782,0.18447393515251467,0.3119981638716352,0.11147710841187627,2
2011,10,2011-10-15,0.5809272487342891,0.18940258673392632,0.3523380020177881,0.13369200741025947,1
2011,11,2011-11-15,0.5698758575207263,0.15987129368971176,0.3719180017035175,0.12300648797161429,2
2011,12,2011-12-15,0.7317838802817577,0.1054428194734571,0.41859706979132777,0.0767837265906096,2
2012,1,2012-01-15,0.6421228820199242,0.1494126071888341,0.3775923797372705,0.10223643493034441,2
2012,2,2012-02-15,0.5557064798708246,0.16991198256127532,0.3141395837441507,0.10915199451773462,2
2012,3,2012-03-15,0.5075657261223492,0.17427213880084275,0.28876935395325787,0.10495180919394904,2
2012,4,2012-04-15,0.5991717011508385,0.15257979782000014,0.350694570458524,0.10758270513549623,2
2012,5,2012-05-15,0.6820312707124266,0.11306744854241402,0.41035957535771206,0.0779372378855675,2
2012,6,2012-06-15,0.5789624645579367,0.10259504778642892,0.3703745737380525,0.07447810978867529,2
2012,7,2012-07-15,0.5718928448634377,0.16646462320788658,0.3436226179969266,0.09752113708822034,2
2012,8,2012-08-15,0.5876776224730088,0.15529329893010038,0.3342662057507947,0.09888758281809583,2
2012,9,2012-09-15,0.5756090036564928,0.16817357111903544,0.3189524506615945,0.10619712014770614,2
2012,10,2012-10-15,0.6059995611789792,0.1603441820629293,0.37486649778282666,0.11764286291314044,2
2012,11,2012-11-15,0.677399604017486,0.1487679090492559,0.44774081173504054,0.12639154406325226,1
2012,12,2012-12-15,0.7231158249484907,0.13148439249988234,0.4038086034220809,0.09092447417156252,2
2013,1,2013-01-15,0.7013588676604533,0.13177495197609201,0.4215842918930405,0.09818609855184972,2
2013,2,2013-02-15,0.6192958807904358,0.1562424992926728,0.36925143892842405,0.11466690742063552,2
2013,3,2013-03-15,0.5869004964616302,0.15394512208157876,0.36412545967464377,0.1262464081991711,2
2013,4,2013-04-15,0.6027467550246853,0.12929537809234745,0.37745339182652987,0.09342376772164655,2
2013,5,2013-05-15,0.7070018020455955,0.10095985200344537,0.4432815090620627,0.07748060677782799,2
2013,6,2013-06-15,0.4980986486500727,0.12051563921151202,0.3045591485644932,0.07868061975532861,2
2013,7,2013-07-15,0.48804327798883845,0.16751535618002342,0.26748794459322117,0.09629325302251457,2
2013,8,2013-08-15,0.5655553329026325,0.15256182508827493,0.32768128802901636,0.09938711269807171,2
2013,9,2013-09-15,0.5509077781414224,0.17476068848162965,0.3362077842247268,0.12058682652579877,2
2013,10,2013-10-15,0.5674565201996333,0.1940583101614616,0.28997959736864426,0.11325047812643659,1
2013,11,2013-11-15,0.5262326934538135,0.18440477404551636,0.30492221345969306,0.1291948635476642,2
2013,12,2013-12-15,0.686475525920902,0.1351348303679795,0.3891961479627719,0.09785342205776555,2
2014,1,2014-01-15,0.6538408216316378,0.13142858471932964,0.407067888140553,0.09611619924651969,2
2014,2,2014-02-15,0.6365517245804139,0.1407073772252891,0.34655911574528975,0.08829997123240997,2
2014,3,2014-03-15,0.6580642018027276,0.11818700081447421,0.39432081169158284,0.0883508520713704,2
2014,4,2014-04-15,0.6881075162004451,0.10996972783165865,0.4302740236849667,0.08420462849704209,2
2014,5,2014-05-15,0.5558234190305242,0.15456960668615258,0.35549001695571286,0.11116125405348797,2
2014,6,2014-06-15,0.5525935462045759,0.1759891696895382,0.3477663881589374,0.1146375028157757,2
2014,7,2014-07-15,0.49541781519357103,0.15729627367757035,0.30685827488544803,0.10453999536669785,2
2014,8,2014-08-15,0.5690353674362671,0.1884378549925967,0.3166992930876821,0.11932002407077781,2
2014,9,2014-09-15,0.5658928586525704,0.18282305852337005,0.34420008835386934,0.1268715636458712,2
2014,10,2014-10-15,0.5172485251891743,0.20787022122172022,0.31904378659793453,0.15797791894827506,1
2014,11,2014-11-15,0.6204874998659838,0.17290503045997696,0.3882860253279838,0.14408296596711537,2
2014,12,2014-12-15,0.6677973545195616,0.14935492266182915,0.3979519699658121,0.11695680054182475,2
2015,1,2015-01-15,0.6132390449004225,0.15636732242160145,0.3530993188806961,0.11092301603544084,2
2015,2,2015-02-15,0.5503696089206963,0.17300112077690044,0.3104944802954583,0.11499666209506647,2
2015,3,2015-03-15,0.5007046539227819,0.17471269382446372,0.291007584452132,0.12259528368898426,2
2015,4,2015-04-15,0.6028977128313513,0.13837964530758143,0.3700679775138926,0.11005679069140431,2
2015,5,2015-05-15,0.5457019417988298,0.15740100912703422,0.38393181608457944,0.12182966476003323,2
2015,6,2015-06-15,0.6833763563132492,0.11946731840209442,0.4248133017658885,0.09684733064969576,2
2015,7,2015-07-15,0.6161284602265912,0.1609796643437462,0.3496596850533952,0.09864976391487444,2
2015,8,2015-08-15,0.5828899497139152,0.18535774080463152,0.3196731495129351,0.10178028117423091,2
2015,9,2015-09-15,0.5475443450747947,0.17998757527489456,0.3064134964842258,0.1125854228434022,2
2015,10,2015-10-15,0.519647815400341,0.18368874952332845,0.34469321189574464,0.14639482559436148,1
2015,11,2015-11-15,0.6253787647794119,0.1417869690885604,0.3935936907296812,0.11154682083335458,2
2015,12,2015-12-15,0.7360633272142866,0.10389811633474849,0.4633854208937105,0.08842124782287639,2
2016,1,2016-01-15,0.7123823787063156,0.11817242259466426,0.44204923339856694,0.09222694166348597,2
2016,2,2016-02-15,0.6632853484062029,0.14979058115903224,0.3701446864624643,0.09825063705434738,2
2016,3,2016-03-15,0.608302054528986,0.18124151692858,0.3612671826593255,0.12062240448197588,2
2016,4,2016-04-15,0.5747750515429512,0.13302855916509607,0.36915527585552127,0.10740643462901582,2
2016,5,2016-05-15,0.6398756948270785,0.1565427491042139,0.4166473083084777,0.10600219493854222,2
2016,6,2016-06-15,0.5847774435348909,0.14758892957915234,0.3602134584719577,0.10121874501350245,2
2016,7,2016-07-15,0.6112171277277231,0.14330709564068114,0.31755031805478323,0.07838351983698981,2
2016,8,2016-08-15,0.5815690617058435,0.1608815835139811,0.3013102638286704,0.09515021204214517,2
2016,9,2016-09-15,0.5548768003704196,0.17452085843306173,0.3139794785886891,0.11656194253263705,2
2016,10,2016-10-15,0.5293333930240464,0.17546885260577189,0.3345358953817457,0.1300185712159775,2
2016,11,2016-11-15,0.5914075578097812,0.21282285933419887,0.3593898311595795,0.14653252154043817,1
2016,12,2016-12-15,0.6613839577373668,0.1461188768560754,0.40479480205000073,0.11064312916310592,2
2017,1,2017-01-15,0.6082643001646122,0.16285243687385395,0.36831198834207723,0.1192343453737678,2
2017,2,2017-02-15,0.5666900553317301,0.175867991338322,0.3465238754601003,0.12665392889013738,2
2017,3,2017-03-15,0.5425692845337278,0.18067095717952913,0.3147686515543595,0.12288209521475478,2
2017,4,2017-04-15,0.5185140163313969,0.13376603968317063,0.3058369737536363,0.09956411390243301,2
2017,5,2017-05-15,0.6636588370381326,0.1504565922408609,0.3891230970414555,0.09914292627959892,2
2017,6,2017-06-15,0.5576960851769622,0.15243590338227342,0.33282431012188773,0.10307988192086565,2
2017,7,2017-07-15,0.3480617703770059,0.12525001407139544,0.21147790095042932,0.08123485088401612,2
2017,8,2017-08-15,0.4928028817863541,0.15309456140559027,0.2814526979854168,0.09728006894831628,2
2017,9,2017-09-15,0.5370081855647555,0.1884818339969442,0.29390314173147736,0.112808277630088,2
2017,10,2017-10-15,0.5494493162386946,0.18317779589570413,0.3038867368781616,0.12856109816118333,1
2017,11,2017-11-15,0.6423806551597281,0.1555081186780455,0.3992731985670379,0.11368643482040794,2
2017,12,2017-12-15,0.6560049762755996,0.14229188576722035,0.40158575565723426,0.1023658836046778,2
2018,1,2018-01-15,0.5983169845427652,0.1694952094466037,0.34741474962543023,0.11296837240552,2
2018,2,2018-02-15,0.5376478520868161,0.18074120480506958,0.2917258995486411,0.10614361608211915,2
2018,3,2018-03-15,0.5994564280837866,0.12752200758313423,0.3415082172352676,0.09666529761976778,2
2018,4,2018-04-15,0.6013737170405633,0.1286712396111322,0.3738557339746429,0.09531912825419304,2
2018,5,2018-05-15,0.5257528827675318,0.17459823742569977,0.36278591631194573,0.12551597645861878,2
2018,6,2018-06-15,0.5949930774839518,0.158901025220433,0.37664248894954494,0.1104997600295361,2
2018,7,2018-07-15,0.5889427077904966,0.1558093615992273,0.3614836154068101,0.10091642097660555,2
2018,8,2018-08-15,0.5813323206110174,0.152057599421829,0.33869398188583055,0.09886705308940849,2
2018,9,2018-09-15,0.5655604632901625,0.1690620771645491,0.32844892667758374,0.10202748619988657,2
2018,10,2018-10-15,0.5260369514610693,0.1931122067737909,0.32544198400727375,0.1329402063799213,1
2018,11,2018-11-15,0.5920556155536563,0.18866652394932196,0.3687614155830967,0.1426355578008164,2
2018,12,2018-12-15,0.6951311826265875,0.1389249399027541,0.4246806563323583,0.11982025291706562,2
2019,1,2019-01-15,0.6736484954810319,0.13675830496448563,0.4103116652473889,0.11020704123900431,2
2019,2,2019-02-15,0.5713082311679915,0.1627411912440433,0.38031874042992747,0.13180707291992858,2
2019,3,2019-03-15,0.5225307971337723,0.18081981062881283,0.302514795238235,0.11873130503161736,2
2019,4,2019-04-15,0.5380244982974397,0.1694503994829645,0.30473806097527234,0.11518280112243597,2
2019,5,2019-05-15,0.4858935515938733,0.1676408825554006,0.3128278244424904,0.11704880283777944,2
2019,6,2019-06-15,0.5578574629009458,0.1496265240586758,0.36679470702890765,0.11260554310074083,2
2019,7,2019-07-15,0.626451572899884,0.16493916706727926,0.3612257061848083,0.10531906640965023,2
2019,8,2019-08-15,0.5326211673996637,0.1867777624589002,0.3007358299347895,0.12668508270153386,2
2019,9,2019-09-15,0.5302214335573155,0.1832301657490956,0.3369198930650161,0.1419218168025216,2
2019,10,2019-10-15,0.5475959418796129,0.20197355217709453,0.3625235590314666,0.16093143422122644,1
2019,11,2019-11-15,0.6930936543112216,0.12910063304597444,0.4273524225089682,0.10303312307034566,2
2019,12,2019-12-15,0.6886902418943192,0.12393402787323282,0.44721290593960067,0.10616504797523926,2
2020,1,2020-01-15,0.7144402207439566,0.11531903578638746,0.46126981258450095,0.1010632189444529,2
2020,2,2020-02-15,0.7073158670817026,0.12113314131261743,0.4601904132558348,0.09116779780173133,2
2020,3,2020-03-15,0.7102102185700494,0.12283578095190484,0.43500479337926057,0.09216813273344865,2
2020,4,2020-04-15,0.6148338486830391,0.13314344033797493,0.4113157805322445,0.10928608935260986,2
2020,5,2020-05-15,0.7300857149216043,0.11263318300187199,0.43985710563733876,0.0805437635731591,2
2020,6,2020-06-15,0.6058843221468246,0.13573021619306125,0.3920315300449103,0.1015453864525505,2
2020,7,2020-07-15,0.6219138558729195,0.15479322268887713,0.3507471892222079,0.09996025272921936,2
2020,8,2020-08-15,0.5371330362342747,0.16033103516869862,0.30993820609865663,0.10130730547059505,2
2020,9,2020-09-15,0.5955819457244923,0.185792689144161,0.33048273424209457,0.10541996497619646,2
2020,10,2020-10-15,0.5306294961445968,0.16266798018350004,0.32503173371350247,0.12501702384085212,2
2020,11,2020-11-15,0.669010476241718,0.1568576079918354,0.4329017718923265,0.13086382214107006,1
2020,12,2020-12-15,0.6802097526876658,0.15099073019590892,0.4399974409110788,0.12061454504495978,2
