year,month,date,ndvi_mean,ndvi_std,evi_mean,evi_std,n_images
2023,1,2023-01-15,0.5429575756391074,0.2185143580636104,-0.685221616926333,8598.987781932672,21
2023,2,2023-02-15,0.4161692025403258,0.2106035940180491,1.6733969461623028,7572.271920421391,29
2023,3,2023-03-15,0.3624408531788276,0.19340791973641205,-1.1901365389347336,2010.364961943596,12
2023,4,2023-04-15,0.3225562124948846,0.23615722381832857,5.634304247349451,17081.353620112295,7
2023,5,2023-05-15,0.3994277217755807,0.15584839225311067,17.372845032292194,15733.54115961263,19
2023,6,2023-06-15,0.4359285632007986,0.21892921469096072,11.413255386298362,19405.233597174338,9
2023,7,2023-07-15,0.15294652938881625,0.17201763122490255,43.12607313484708,39038.29035210207,7
2023,8,2023-08-15,0.43019298678572004,0.1957383209060735,0.5063018871698337,1329.5582857103082,12
2023,9,2023-09-15,0.29990441052804545,0.15178077628462117,23.69405471172232,80518.68650749898,22
2023,10,2023-10-15,0.3752920702357005,0.19887067436283815,2.780846354780855,10283.073038782488,18
2023,11,2023-11-15,0.5193758117346909,0.2115880099000179,-0.13018475356192225,13154.465484076072,9
2023,12,2023-12-15,0.5157295332524292,0.1679347574273558,1.579838288444749,2623.5415513034304,15
2024,1,2024-01-15,0.4921367263847121,0.1833526789861921,-0.676297478524591,9423.111831631526,15
2024,2,2024-02-15,0.5532089805119137,0.1862953611281993,-4.561680771396557,7245.021212299265,29
2024,3,2024-03-15,0.5511525331508894,0.20498698925719833,1.3636565843079775,2288.3031183720595,27
2024,4,2024-04-15,0.6395571157986311,0.19916567247327002,-0.11129370953118409,1172.8659365254828,20
2024,5,2024-05-15,0.6314940105499347,0.1935174697669475,1.4897223027870496,2599.634300743266,15
2024,6,2024-06-15,0.596724853393758,0.17386882727380004,-0.41960679164020837,2552.6366944524984,22
2024,7,2024-07-15,0.5229394267448907,0.19139840212860376,0.4345640420471243,1806.1453479262989,10
2024,8,2024-08-15,0.5716836381934266,0.19134136858961573,1.1139794556360112,1901.654754849344,11
2024,9,2024-09-15,0.5157475981254017,0.2112579168405548,0.7800511410918083,1937.6301483576624,24
2024,10,2024-10-15,0.5125420100418276,0.20644764837685411,0.7638214085307472,2494.7427526764545,25
2024,11,2024-11-15,0.5384420552497211,0.19212689153459422,0.5222272848005318,1396.0963020279985,17
2024,12,2024-12-15,0.6233154915304265,0.1725472074163549,0.8811054763685061,1829.135213133917,25
